,date,game_key,배민관,신정락,유경국,김지용,이창호,임찬규,송윤준,윤지웅,임정우,최성훈,이준형,소사,류제국,허프,김대현,유재유,고우석,손주영,이창율,이찬혁,신승현,이동현,장진용,차우찬,진해수,유원상,봉중근,정찬헌,최동환,여건욱
127,2017-09-13,20170913LTLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.204819277108434, 1.427710843373494, 2.5, 0.9378531073446328]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.167785234899329, 1.2483221476510067, 2.7142857142857144, 1.034722222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.140575079872204, 1.4089456869009584, 2.2, 4.742424242424242]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 3.1153846153846154, 1.2692307692307694, 1.4, 0.9629629629629629]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.808421052631579, 1.1936842105263157, 4.193548387096774, 6.08974358974359]","[0, 0, 5.035135135135135, 1.4675675675675677, 1.8846153846153846, 5.36231884057971]","[1, 0, 2.7282229965156795, 0.940766550522648, 7.2, 6.377777777777778]","[0, 0, 5.495575221238938, 1.3407079646017699, 1.56, 3.587301587301587]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.4, 1.7454545454545456, 2.75, 0.9649122807017543]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.8000000000000003, 1.0222222222222221, 4.5, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4417582417582415, 1.1934065934065934, 4.896551724137931, 6.319444444444444]","[0, 1, 3.1875, 1.2083333333333333, 2.8, 0.7058823529411765]","[0, 0, 4.909090909090909, 1.9090909090909092, 0.3333333333333333, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.333333333333333, 1.5, 2.2857142857142856, 1.0188679245283019]","[0, 0, 5.5514018691588785, 1.3738317757009346, 2.4166666666666665, 1.1145833333333333]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
128,2017-09-14,20170914LGKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.204819277108434, 1.427710843373494, 2.5, 0.9378531073446328]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.167785234899329, 1.2483221476510067, 2.7142857142857144, 1.034722222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.140575079872204, 1.4089456869009584, 2.2, 4.742424242424242]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 2.793103448275862, 1.3448275862068966, 1.3333333333333333, 0.9666666666666666]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.808421052631579, 1.1936842105263157, 4.193548387096774, 6.08974358974359]","[1, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.7282229965156795, 0.940766550522648, 7.2, 6.377777777777778]","[0, 0, 5.495575221238938, 1.3407079646017699, 1.56, 3.587301587301587]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.4, 1.7454545454545456, 2.75, 0.9649122807017543]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.8000000000000003, 1.0222222222222221, 4.5, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4417582417582415, 1.1934065934065934, 4.896551724137931, 6.319444444444444]","[0, 1, 3.143835616438356, 1.1917808219178083, 2.8, 0.7053140096618357]","[0, 1, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.5272727272727273, 2.3333333333333335, 1.0185185185185186]","[0, 1, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
129,2017-09-15,20170915LGKT0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.08235294117647, 1.3941176470588237, 2.5, 0.9444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.618421052631579, 1.3026315789473686, 2.7142857142857144, 1.034013605442177]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.172727272727273, 1.4272727272727272, 2.1904761904761907, 4.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 2.793103448275862, 1.3448275862068966, 1.3333333333333333, 0.9666666666666666]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.808421052631579, 1.1936842105263157, 4.193548387096774, 6.08974358974359]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.7282229965156795, 0.940766550522648, 7.2, 6.377777777777778]","[0, 0, 5.495575221238938, 1.3407079646017699, 1.56, 3.587301587301587]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.4, 1.7454545454545456, 2.75, 0.9649122807017543]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.8000000000000003, 1.0444444444444445, 4.5, 1.1842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4417582417582415, 1.1934065934065934, 4.896551724137931, 6.319444444444444]","[0, 1, 3.489795918367347, 1.2653061224489797, 2.8, 0.7]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.431952662721893, 1.544378698224852, 2.4285714285714284, 1.0242424242424242]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
130,2017-09-16,20170916HHLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.1502890173410405, 1.4046242774566475, 2.590909090909091, 0.9453551912568305]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.618421052631579, 1.3026315789473686, 2.7142857142857144, 1.034013605442177]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.172727272727273, 1.4272727272727272, 2.1904761904761907, 4.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 2.25, 1.1666666666666667, 1.6666666666666667, 1.0909090909090908]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.808421052631579, 1.1936842105263157, 4.193548387096774, 6.08974358974359]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.7282229965156795, 0.940766550522648, 7.2, 6.377777777777778]","[0, 0, 5.495575221238938, 1.3407079646017699, 1.56, 3.587301587301587]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.4, 1.7454545454545456, 2.75, 0.9649122807017543]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.664285714285714, 1.0714285714285714, 4.5, 1.1965811965811965]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.4820295983086678, 1.186046511627907, 4.53125, 6.306666666666667]","[0, 0, 3.489795918367347, 1.2653061224489797, 2.8, 0.7]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.431952662721893, 1.544378698224852, 2.4285714285714284, 1.0242424242424242]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
131,2017-09-17,20170917HHLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.1502890173410405, 1.4046242774566475, 2.590909090909091, 0.9453551912568305]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.618421052631579, 1.3026315789473686, 2.7142857142857144, 1.034013605442177]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.172727272727273, 1.4272727272727272, 2.1904761904761907, 4.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 2.25, 1.1666666666666667, 1.6666666666666667, 1.0909090909090908]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.756048387096774, 1.1854838709677418, 4.419354838709677, 6.123456790123457]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.7282229965156795, 0.940766550522648, 7.2, 6.377777777777778]","[0, 1, 5.423580786026201, 1.3362445414847162, 1.56, 3.4696969696969693]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.4, 1.7454545454545456, 2.75, 0.9649122807017543]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.664285714285714, 1.0714285714285714, 4.5, 1.1965811965811965]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4820295983086678, 1.186046511627907, 4.53125, 6.306666666666667]","[0, 0, 3.489795918367347, 1.2653061224489797, 2.8, 0.7]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.431952662721893, 1.544378698224852, 2.4285714285714284, 1.0242424242424242]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
132,2017-09-19,20170919KTLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.764705882352941, 1.3333333333333333, 2.7857142857142856, 1.02]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.172727272727273, 1.4272727272727272, 2.1904761904761907, 4.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 2.25, 1.1666666666666667, 1.6666666666666667, 1.0909090909090908]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.756048387096774, 1.1854838709677418, 4.419354838709677, 6.123456790123457]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[1, 0, 2.542207792207792, 0.935064935064935, 7.2727272727272725, 6.416666666666667]","[0, 0, 5.423580786026201, 1.3362445414847162, 1.56, 3.4696969696969693]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 1, 5.120689655172414, 1.7068965517241381, 2.75, 0.9666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.802816901408451, 1.0985915492957745, 4.625, 1.1833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4820295983086678, 1.186046511627907, 4.53125, 6.306666666666667]","[0, 1, 3.4200000000000004, 1.24, 2.8666666666666667, 0.704225352112676]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.306358381502891, 1.5433526011560694, 2.409090909090909, 1.0297619047619047]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
133,2017-09-20,20170920HHLG0,"[0, 1, 0, 0, 0, 0]","[0, 0, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.3333333333333333, 2.7857142857142856, 1.02]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.172727272727273, 1.4272727272727272, 2.1904761904761907, 4.782608695652174]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 3.0, 1.25, 1.6666666666666667, 1.0]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.756048387096774, 1.1854838709677418, 4.419354838709677, 6.123456790123457]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.542207792207792, 0.935064935064935, 7.2727272727272725, 6.416666666666667]","[1, 0, 5.469827586206896, 1.3448275862068966, 1.5384615384615385, 3.36231884057971]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.120689655172414, 1.7068965517241381, 2.75, 0.9666666666666666]","[0, 1, 6.75, 1.5, 0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.802816901408451, 1.0985915492957745, 4.625, 1.1833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4820295983086678, 1.186046511627907, 4.53125, 6.306666666666667]","[0, 0, 3.4200000000000004, 1.24, 2.8666666666666667, 0.704225352112676]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.306358381502891, 1.5433526011560694, 2.409090909090909, 1.0297619047619047]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
134,2017-09-21,20170921LGSS0,"[0, 1, 0.0, 0.0, 0, 1.0]","[0, 0, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.3333333333333333, 2.7857142857142856, 1.02]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.22608695652174, 1.4086956521739131, 2.372093023255814, 4.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 3.0, 1.25, 1.6666666666666667, 1.0]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.756048387096774, 1.1854838709677418, 4.419354838709677, 6.123456790123457]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.542207792207792, 0.935064935064935, 7.2727272727272725, 6.416666666666667]","[0, 0, 5.469827586206896, 1.3448275862068966, 1.5384615384615385, 3.36231884057971]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 1, 4.949999999999999, 1.65, 2.75, 0.9523809523809523]","[0, 1, 4.5, 1.0, 2, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.802816901408451, 1.0985915492957745, 4.625, 1.1833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4820295983086678, 1.186046511627907, 4.53125, 6.306666666666667]","[0, 0, 3.4200000000000004, 1.24, 2.8666666666666667, 0.704225352112676]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.306358381502891, 1.5433526011560694, 2.409090909090909, 1.0297619047619047]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
135,2017-09-22,20170922LGSS0,"[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.3333333333333333, 2.7857142857142856, 1.02]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.22608695652174, 1.4086956521739131, 2.372093023255814, 4.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 2.7, 1.275, 2.1666666666666665, 1.0256410256410258]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.756048387096774, 1.1854838709677418, 4.419354838709677, 6.123456790123457]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.542207792207792, 0.935064935064935, 7.2727272727272725, 6.416666666666667]","[0, 0, 5.469827586206896, 1.3448275862068966, 1.5384615384615385, 3.36231884057971]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 4.949999999999999, 1.65, 2.75, 0.9523809523809523]","[0, 0, 4.5, 1.0, 2, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 5.0979020979020975, 1.237762237762238, 4.111111111111111, 1.1626016260162602]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.334008097165992, 1.159919028340081, 4.4411764705882355, 6.333333333333333]","[0, 1, 3.5761589403973515, 1.2516556291390728, 2.8666666666666667, 0.6990740740740741]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.77456647398844, 1.6127167630057804, 2.409090909090909, 1.0116959064327484]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
136,2017-09-23,20170923LGNC0,"[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.877419354838709, 1.3548387096774195, 2.7857142857142856, 1.0130718954248366]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.22608695652174, 1.4086956521739131, 2.372093023255814, 4.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 2.7, 1.3499999999999999, 2.1666666666666665, 0.9523809523809524]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.582692307692308, 1.1596153846153845, 4.46875, 6.190476190476191]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.542207792207792, 0.935064935064935, 7.2727272727272725, 6.416666666666667]","[0, 0, 5.469827586206896, 1.3448275862068966, 1.5384615384615385, 3.36231884057971]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 4.949999999999999, 1.65, 2.75, 0.9523809523809523]","[0, 0, 4.5, 1.0, 2, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 5.027586206896552, 1.2206896551724138, 4.222222222222222, 1.150793650793651]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.334008097165992, 1.159919028340081, 4.4411764705882355, 6.333333333333333]","[0, 1, 3.730263157894737, 1.2631578947368423, 2.8666666666666667, 0.6940639269406392]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.77456647398844, 1.6127167630057804, 2.409090909090909, 1.0116959064327484]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
137,2017-09-24,20170924LGNC0,"[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.877419354838709, 1.3548387096774195, 2.7857142857142856, 1.0130718954248366]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.22608695652174, 1.4086956521739131, 2.372093023255814, 4.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 2.7, 1.3499999999999999, 2.1666666666666665, 0.9523809523809524]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.582692307692308, 1.1596153846153845, 4.46875, 6.190476190476191]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[1, 0, 2.4620060790273555, 0.939209726443769, 7.083333333333333, 6.450980392156863]","[0, 0, 5.469827586206896, 1.3448275862068966, 1.5384615384615385, 3.36231884057971]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 4.949999999999999, 1.65, 2.75, 0.9523809523809523]","[0, 0, 4.5, 1.0, 2, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 5.027586206896552, 1.2206896551724138, 4.222222222222222, 1.150793650793651]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.334008097165992, 1.159919028340081, 4.4411764705882355, 6.333333333333333]","[0, 0, 3.730263157894737, 1.2631578947368423, 2.8666666666666667, 0.6940639269406392]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.581005586592179, 1.5921787709497208, 2.3043478260869565, 1.028735632183908]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
138,2017-09-26,20170926LGHT0,"[0, 1, 4.5, 1.5, 1, 1.0]","[0, 0, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.877419354838709, 1.3548387096774195, 2.7857142857142856, 1.0130718954248366]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.22608695652174, 1.4086956521739131, 2.372093023255814, 4.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 2.7, 1.3499999999999999, 2.1666666666666665, 0.9523809523809524]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.582692307692308, 1.1596153846153845, 4.46875, 6.190476190476191]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.4620060790273555, 0.939209726443769, 7.083333333333333, 6.450980392156863]","[1, 0, 5.292, 1.344, 1.5357142857142858, 3.472222222222222]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 1, 5.0625, 1.640625, 2.4444444444444446, 0.9696969696969696]","[0, 1, 2.7, 1.2, 2.0, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 5.027586206896552, 1.2206896551724138, 4.222222222222222, 1.150793650793651]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.334008097165992, 1.159919028340081, 4.4411764705882355, 6.333333333333333]","[0, 0, 3.730263157894737, 1.2631578947368423, 2.8666666666666667, 0.6940639269406392]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.581005586592179, 1.5921787709497208, 2.3043478260869565, 1.028735632183908]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
139,2017-09-28,20170928LGKT0,"[0, 0, 4.5, 1.5, 1, 1.0]","[0, 0, 5.186440677966102, 1.423728813559322, 2.5217391304347827, 0.9516129032258065]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.1923076923076925, 1.3846153846153846, 2.7857142857142856, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.525139664804469, 1.4413407821229052, 2.4651162790697674, 4.773333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 2.4, 1.2, 2.3333333333333335, 1.0]","[0, 0, 4.090909090909091, 1.5909090909090908, 1.4545454545454546, 0.7096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.582692307692308, 1.1596153846153845, 4.46875, 6.190476190476191]","[0, 0, 5.149484536082474, 1.4690721649484535, 1.9259259259259258, 5.388888888888889]","[0, 0, 2.4620060790273555, 0.939209726443769, 7.083333333333333, 6.450980392156863]","[0, 0, 5.292, 1.344, 1.5357142857142858, 3.472222222222222]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.0625, 1.640625, 2.4444444444444446, 0.9696969696969696]","[0, 0, 2.7, 1.2, 2.0, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 4.959183673469388, 1.2448979591836735, 3.8, 1.1395348837209303]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.322265625, 1.18359375, 4.1891891891891895, 6.320987654320987]","[0, 1, 3.8322580645161293, 1.2580645161290323, 3.066666666666667, 0.6981981981981982]","[0, 0, 3.0, 1.6666666666666667, 0.25, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.581005586592179, 1.5921787709497208, 2.3043478260869565, 1.028735632183908]","[0, 0, 5.803738317757009, 1.4018691588785048, 2.230769230769231, 1.0808080808080807]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
