,date,game_key,장민익,임진우,이현호,안규영,니퍼트,함덕주,홍영현,한주성,최병욱,전용훈,남경호,고봉재,보우덴,이영하,김명신,문대원,지윤,박성환,박치국,전태준,김성배,김승회,장원준,이현승,이용찬,이원재,이용호,김강률,홍상삼,진야곱,성영훈,유희관,조승수,오현택,고원준
129,2017-09-10,20170910OBLG0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 2.013157894736842, 1.5, 1.2666666666666666]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.4989200863930887, 1.3736501079913606, 2.0597014925373136, 6.173333333333334]","[1, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.036269430051814, 1.5077720207253886, 1.3103448275862069, 4.948717948717948]","[0, 0, 7.012987012987012, 1.7532467532467533, 1.5384615384615385, 1.7111111111111112]","[0, 1, 4.615384615384616, 1.4102564102564104, 2.909090909090909, 1.21875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.899159663865547, 1.3865546218487397, 3.2222222222222223, 0.9444444444444444]","[0, 1, 4.683673469387755, 1.4540816326530612, 2.235294117647059, 1.0208333333333333]","[0, 0, 3.10412147505423, 1.2494577006507592, 2.477272727272727, 6.1466666666666665]","[0, 1, 4.0855263157894735, 1.4407894736842106, 2.4, 0.9382716049382716]","[0, 1, 3.7193877551020407, 1.4234693877551021, 2.217391304347826, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.708154506437768, 1.300429184549356, 2.4444444444444446, 1.273224043715847]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.848979591836734, 1.457142857142857, 2.875, 6.533333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.8125, 2.8125, 0.5714285714285714, 2.6666666666666665]"
130,2017-09-12,20170912OBNC0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 2.013157894736842, 1.5, 1.2666666666666666]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[1, 0, 3.728033472803347, 1.399581589958159, 2.0422535211267605, 6.128205128205129]","[0, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.036269430051814, 1.5077720207253886, 1.3103448275862069, 4.948717948717948]","[0, 1, 7.333333333333333, 1.8888888888888888, 1.3333333333333333, 1.6875]","[0, 0, 4.615384615384616, 1.4102564102564104, 2.909090909090909, 1.21875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.571428571428571, 1.3095238095238095, 3.5555555555555554, 0.9767441860465116]","[0, 0, 4.683673469387755, 1.4540816326530612, 2.235294117647059, 1.0208333333333333]","[0, 0, 3.10412147505423, 1.2494577006507592, 2.477272727272727, 6.1466666666666665]","[0, 1, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 1, 3.626865671641791, 1.4179104477611941, 2.217391304347826, 1.098360655737705]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.630252100840336, 1.323529411764706, 2.4814814814814814, 1.2795698924731183]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.848979591836734, 1.457142857142857, 2.875, 6.533333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.59090909090909, 2.3181818181818183, 0.7142857142857143, 2.444444444444444]"
131,2017-09-13,20170913OBNC0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.538461538461538, 2.076923076923077, 1.3636363636363635, 1.2380952380952381]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.728033472803347, 1.399581589958159, 2.0422535211267605, 6.128205128205129]","[0, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.036269430051814, 1.5077720207253886, 1.3103448275862069, 4.948717948717948]","[0, 0, 7.333333333333333, 1.8888888888888888, 1.3333333333333333, 1.6875]","[0, 0, 4.615384615384616, 1.4102564102564104, 2.909090909090909, 1.21875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 1, 4.636363636363637, 1.4393939393939394, 2.235294117647059, 1.0153846153846153]","[0, 0, 3.10412147505423, 1.2494577006507592, 2.477272727272727, 6.1466666666666665]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 0, 3.626865671641791, 1.4179104477611941, 2.217391304347826, 1.098360655737705]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.630252100840336, 1.323529411764706, 2.4814814814814814, 1.2795698924731183]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.755381604696673, 1.4383561643835616, 2.8529411764705883, 6.551282051282052]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.3181818181818183, 0.7142857142857143, 2.444444444444444]"
132,2017-09-14,20170914SKOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 2.076923076923077, 1.3636363636363635, 1.2380952380952381]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.728033472803347, 1.399581589958159, 2.0422535211267605, 6.128205128205129]","[0, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.794392523364486, 1.457943925233645, 1.28125, 5.095238095238095]","[0, 1, 7.071428571428572, 1.9285714285714286, 1.3125, 1.6470588235294117]","[0, 1, 4.390243902439025, 1.3902439024390243, 2.909090909090909, 1.2424242424242424]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 1, 4.835820895522388, 1.462686567164179, 2.2941176470588234, 1.0151515151515151]","[0, 0, 3.10412147505423, 1.2494577006507592, 2.477272727272727, 6.1466666666666665]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 1, 3.573529411764706, 1.4264705882352942, 2.25, 1.096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5850622406639006, 1.3319502074688798, 2.5555555555555554, 1.2751322751322751]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.755381604696673, 1.4383561643835616, 2.8529411764705883, 6.551282051282052]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.3181818181818183, 0.7142857142857143, 2.444444444444444]"
133,2017-09-15,20170915SKOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.333333333333333, 2.037037037037037, 1.3333333333333333, 1.2272727272727273]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.728033472803347, 1.399581589958159, 2.0422535211267605, 6.128205128205129]","[0, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.794392523364486, 1.457943925233645, 1.28125, 5.095238095238095]","[0, 0, 7.071428571428572, 1.9285714285714286, 1.3125, 1.6470588235294117]","[0, 1, 4.285714285714286, 1.380952380952381, 3.0, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.137931034482759, 1.6551724137931034, 1.3571428571428572, 1.5263157894736843]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 0, 4.835820895522388, 1.462686567164179, 2.2941176470588234, 1.0151515151515151]","[1, 0, 3.2129436325678498, 1.2651356993736953, 2.4347826086956523, 6.1410256410256405]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 0, 3.573529411764706, 1.4264705882352942, 2.25, 1.096774193548387]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5850622406639006, 1.3319502074688798, 2.5555555555555554, 1.2751322751322751]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.755381604696673, 1.4383561643835616, 2.8529411764705883, 6.551282051282052]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.3181818181818183, 0.7142857142857143, 2.444444444444444]"
134,2017-09-16,20170916OBSS0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.333333333333333, 2.037037037037037, 1.3333333333333333, 1.2272727272727273]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.728033472803347, 1.399581589958159, 2.0422535211267605, 6.128205128205129]","[0, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.794392523364486, 1.457943925233645, 1.28125, 5.095238095238095]","[0, 1, 6.906976744186046, 1.9186046511627906, 1.375, 1.5925925925925926]","[0, 0, 4.285714285714286, 1.380952380952381, 3.0, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.137931034482759, 1.6551724137931034, 1.3571428571428572, 1.5263157894736843]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 0, 4.835820895522388, 1.462686567164179, 2.2941176470588234, 1.0151515151515151]","[0, 0, 3.2129436325678498, 1.2651356993736953, 2.4347826086956523, 6.1410256410256405]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 1, 4.082926829268293, 1.4926829268292683, 2.25, 1.0846560846560847]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.636734693877551, 1.346938775510204, 2.5, 1.2760416666666667]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.755381604696673, 1.4383561643835616, 2.8529411764705883, 6.551282051282052]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 9.719999999999999, 2.4, 0.8571428571428571, 2.0833333333333335]"
135,2017-09-17,20170917OBSS0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.142857142857142, 2.0, 1.4166666666666667, 1.2173913043478262]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[1, 0, 4.260245901639345, 1.4508196721311477, 2.0136986301369864, 6.024691358024691]","[0, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.794392523364486, 1.457943925233645, 1.28125, 5.095238095238095]","[0, 0, 6.906976744186046, 1.9186046511627906, 1.375, 1.5925925925925926]","[0, 0, 4.285714285714286, 1.380952380952381, 3.0, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.8999999999999995, 1.6, 1.4285714285714286, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 0, 4.835820895522388, 1.462686567164179, 2.2941176470588234, 1.0151515151515151]","[0, 0, 3.2129436325678498, 1.2651356993736953, 2.4347826086956523, 6.1410256410256405]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 0, 4.082926829268293, 1.4926829268292683, 2.25, 1.0846560846560847]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.636734693877551, 1.346938775510204, 2.5, 1.2760416666666667]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.755381604696673, 1.4383561643835616, 2.8529411764705883, 6.551282051282052]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.719999999999999, 2.4, 0.8571428571428571, 2.0833333333333335]"
136,2017-09-19,20170919OBLT0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 2.0, 1.4166666666666667, 1.2173913043478262]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 4.260245901639345, 1.4508196721311477, 2.0136986301369864, 6.024691358024691]","[0, 0, 3.816753926701571, 1.4136125654450262, 2.23728813559322, 4.390804597701149]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.794392523364486, 1.457943925233645, 1.28125, 5.095238095238095]","[0, 0, 6.906976744186046, 1.9186046511627906, 1.375, 1.5925925925925926]","[0, 1, 4.251968503937007, 1.3937007874015748, 3.090909090909091, 1.2095238095238097]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8999999999999995, 1.6, 1.4285714285714286, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 1, 4.788177339901478, 1.463054187192118, 2.3529411764705883, 1.009950248756219]","[0, 0, 3.2129436325678498, 1.2651356993736953, 2.4347826086956523, 6.1410256410256405]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 0, 4.082926829268293, 1.4926829268292683, 2.25, 1.0846560846560847]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.636734693877551, 1.346938775510204, 2.5, 1.2760416666666667]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.644612476370511, 1.440453686200378, 2.8285714285714287, 6.530864197530865]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.719999999999999, 2.4, 0.8571428571428571, 2.0833333333333335]"
137,2017-09-20,20170920OBNC0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 2.0, 1.4166666666666667, 1.2173913043478262]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 4.260245901639345, 1.4508196721311477, 2.0136986301369864, 6.024691358024691]","[0, 1, 3.7979539641943734, 1.4424552429667519, 2.0625, 4.344444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.834061135371179, 1.480349344978166, 1.2432432432432432, 5.088888888888889]","[0, 0, 6.906976744186046, 1.9186046511627906, 1.375, 1.5925925925925926]","[0, 0, 4.251968503937007, 1.3937007874015748, 3.090909090909091, 1.2095238095238097]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8999999999999995, 1.6, 1.4285714285714286, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 0, 4.788177339901478, 1.463054187192118, 2.3529411764705883, 1.009950248756219]","[0, 0, 3.2129436325678498, 1.2651356993736953, 2.4347826086956523, 6.1410256410256405]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 0, 4.082926829268293, 1.4926829268292683, 2.25, 1.0846560846560847]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.592741935483871, 1.342741935483871, 2.5357142857142856, 1.271794871794872]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644612476370511, 1.440453686200378, 2.8285714285714287, 6.530864197530865]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.719999999999999, 2.4, 0.8571428571428571, 2.0833333333333335]"
138,2017-09-22,20170922OBHT0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 2.0, 1.4166666666666667, 1.2173913043478262]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 4.260245901639345, 1.4508196721311477, 2.0136986301369864, 6.024691358024691]","[0, 0, 3.7979539641943734, 1.4424552429667519, 2.0625, 4.344444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.834061135371179, 1.480349344978166, 1.2432432432432432, 5.088888888888889]","[0, 0, 6.906976744186046, 1.9186046511627906, 1.375, 1.5925925925925926]","[0, 0, 4.251968503937007, 1.3937007874015748, 3.090909090909091, 1.2095238095238097]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8999999999999995, 1.6, 1.4285714285714286, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 0, 4.788177339901478, 1.463054187192118, 2.3529411764705883, 1.009950248756219]","[1, 0, 3.3547094188376754, 1.2805611222444888, 2.4375, 6.1604938271604945]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 1, 4.283653846153846, 1.5, 2.25, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.549800796812749, 1.3386454183266931, 2.5714285714285716, 1.2676767676767677]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.644612476370511, 1.440453686200378, 2.8285714285714287, 6.530864197530865]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.719999999999999, 2.4, 0.8571428571428571, 2.0833333333333335]"
139,2017-09-24,20170924KTOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 2.0, 1.4166666666666667, 1.2173913043478262]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 4.260245901639345, 1.4508196721311477, 2.0136986301369864, 6.024691358024691]","[0, 1, 3.7405541561712847, 1.428211586901763, 2.09375, 4.268817204301076]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.834061135371179, 1.480349344978166, 1.2432432432432432, 5.088888888888889]","[0, 0, 6.906976744186046, 1.9186046511627906, 1.375, 1.5925925925925926]","[0, 1, 4.361538461538462, 1.4307692307692308, 3.1818181818181817, 1.2037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8999999999999995, 1.6, 1.4285714285714286, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 1, 4.849514563106796, 1.4708737864077668, 2.411764705882353, 1.0098039215686274]","[0, 0, 3.3547094188376754, 1.2805611222444888, 2.4375, 6.1604938271604945]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 0, 4.283653846153846, 1.5, 2.25, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5078740157480315, 1.3346456692913384, 2.4827586206896552, 1.263681592039801]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.516363636363637, 1.4181818181818182, 2.710526315789474, 6.547619047619048]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.719999999999999, 2.4, 0.8571428571428571, 2.0833333333333335]"
140,2017-09-27,20170927OBKT0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 2.0, 1.4166666666666667, 1.2173913043478262]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[1, 0, 4.186878727634195, 1.4493041749502984, 2.027027027027027, 5.988095238095238]","[0, 0, 3.7405541561712847, 1.428211586901763, 2.09375, 4.268817204301076]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.25, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.834061135371179, 1.480349344978166, 1.2432432432432432, 5.088888888888889]","[0, 1, 5.711538461538462, 1.6730769230769231, 1.625, 1.8245614035087718]","[0, 0, 4.361538461538462, 1.4307692307692308, 3.1818181818181817, 1.2037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8999999999999995, 1.6, 1.4285714285714286, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.441860465116279, 1.2790697674418605, 3.6666666666666665, 0.9772727272727273]","[0, 0, 4.849514563106796, 1.4708737864077668, 2.411764705882353, 1.0098039215686274]","[0, 0, 3.3547094188376754, 1.2805611222444888, 2.4375, 6.1604938271604945]","[0, 0, 4.0855263157894735, 1.4605263157894737, 2.4, 0.9212121212121211]","[0, 1, 4.222748815165877, 1.5071090047393365, 2.16, 1.082051282051282]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5078740157480315, 1.3346456692913384, 2.4827586206896552, 1.263681592039801]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.516363636363637, 1.4181818181818182, 2.710526315789474, 6.547619047619048]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.719999999999999, 2.4, 0.8571428571428571, 2.0833333333333335]"
