,date,game_key,박시영,김원중,정태승,박진형,송주은,박세웅,김유영,박한길,차재용,린드블럼,레일리,김영일,김성재,김남길,마켈,애디튼,이지원,윤성빈,강동호,강영식,정대현,이명우,이정민,윤길현,노경은,손승락,조정훈,김건국,배장호,장시환,이재곤,송승준,진명호
130,2017-09-09,20170909LTKT0,"[0, 0, 7.262068965517241, 1.7379310344827585, 1.3125, 1.124031007751938]","[0, 0, 4.802013422818792, 1.6610738255033557, 1.4705882352941178, 4.73015873015873]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.769230769230769, 1.641025641025641, 1.8571428571428572, 2.108108108108108]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1528662420382165, 1.286624203821656, 2.0784313725490198, 6.28]","[0, 0, 4.263157894736842, 1.5338345864661653, 1.6521739130434783, 1.2314814814814816]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[1, 0, 4.532846715328467, 1.3576642335766425, 2.5, 5.708333333333333]","[0, 0, 3.9240780911062907, 1.3145336225596531, 3.4324324324324325, 6.1466666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.5833333333333333, 2.3333333333333335, 0.7741935483870968]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.333333333333333, 1.2037037037037037, 4.818181818181818, 1.0]","[0, 0, 5.625, 1.6875, 1.5833333333333333, 0.8]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8571428571428568, 1.2857142857142858, 2.6470588235294117, 0.9402985074626866]","[0, 0, 4.928571428571428, 1.5714285714285714, 1.8461538461538463, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.002906976744186, 1.3343023255813953, 2.7027027027027026, 4.410256410256411]","[0, 0, 0.0, 2.0, 1.0, 1.0]"
131,2017-09-10,20170910LTKT0,"[0, 0, 7.262068965517241, 1.7379310344827585, 1.3125, 1.124031007751938]","[0, 0, 4.802013422818792, 1.6610738255033557, 1.4705882352941178, 4.73015873015873]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.69620253164557, 1.6329113924050633, 1.880952380952381, 2.0789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1528662420382165, 1.286624203821656, 2.0784313725490198, 6.28]","[0, 0, 4.263157894736842, 1.5338345864661653, 1.6521739130434783, 1.2314814814814816]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.532846715328467, 1.3576642335766425, 2.5, 5.708333333333333]","[0, 0, 3.9240780911062907, 1.3145336225596531, 3.4324324324324325, 6.1466666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.5833333333333333, 2.3333333333333335, 0.7741935483870968]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.2771084337349397, 1.1746987951807228, 4.818181818181818, 1.006060606060606]","[0, 1, 5.1923076923076925, 1.5576923076923077, 1.6666666666666667, 0.8253968253968254]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.796875, 1.296875, 2.5, 0.9411764705882353]","[0, 1, 4.813953488372094, 1.558139534883721, 1.8846153846153846, 0.9555555555555556]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.359773371104816, 1.3597733711048159, 2.7567567567567566, 4.3580246913580245]","[0, 0, 0.0, 2.0, 1.0, 1.0]"
132,2017-09-12,20170912LTLG0,"[0, 0, 7.262068965517241, 1.7379310344827585, 1.3125, 1.124031007751938]","[0, 0, 4.802013422818792, 1.6610738255033557, 1.4705882352941178, 4.73015873015873]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.69620253164557, 1.6329113924050633, 1.880952380952381, 2.0789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1528662420382165, 1.286624203821656, 2.0784313725490198, 6.28]","[0, 0, 4.263157894736842, 1.5338345864661653, 1.6521739130434783, 1.2314814814814816]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.532846715328467, 1.3576642335766425, 2.5, 5.708333333333333]","[1, 0, 3.889352818371607, 1.315240083507307, 3.358974358974359, 6.1410256410256405]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.5833333333333333, 2.3333333333333335, 0.7741935483870968]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.2366863905325447, 1.1538461538461537, 4.818181818181818, 1.005952380952381]","[0, 0, 5.1923076923076925, 1.5576923076923077, 1.6666666666666667, 0.8253968253968254]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.796875, 1.296875, 2.5, 0.9411764705882353]","[0, 0, 4.813953488372094, 1.558139534883721, 1.8846153846153846, 0.9555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.359773371104816, 1.3597733711048159, 2.7567567567567566, 4.3580246913580245]","[0, 0, 0.0, 2.0, 1.0, 1.0]"
133,2017-09-13,20170913LTLG0,"[0, 0, 7.262068965517241, 1.7379310344827585, 1.3125, 1.124031007751938]","[0, 0, 4.802013422818792, 1.6610738255033557, 1.4705882352941178, 4.73015873015873]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.69620253164557, 1.6329113924050633, 1.880952380952381, 2.0789473684210527]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 1, 4.23134328358209, 1.5671641791044777, 1.5833333333333333, 1.207207207207207]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.532846715328467, 1.3576642335766425, 2.5, 5.708333333333333]","[0, 0, 3.889352818371607, 1.315240083507307, 3.358974358974359, 6.1410256410256405]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.837837837837839, 1.581081081081081, 2.142857142857143, 0.7708333333333334]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.2366863905325447, 1.1538461538461537, 4.818181818181818, 1.005952380952381]","[0, 0, 5.1923076923076925, 1.5576923076923077, 1.6666666666666667, 0.8253968253968254]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9375000000000004, 1.3125, 2.5, 0.927536231884058]","[0, 0, 4.813953488372094, 1.558139534883721, 1.8846153846153846, 0.9555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.359773371104816, 1.3597733711048159, 2.7567567567567566, 4.3580246913580245]","[0, 0, 0.0, 2.0, 1.0, 1.0]"
134,2017-09-14,20170914HTLT0,"[0, 1, 6.75, 1.6538461538461537, 1.46875, 1.1818181818181819]","[1, 0, 4.980582524271845, 1.6893203883495145, 1.4545454545454546, 4.681818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.69620253164557, 1.6329113924050633, 1.880952380952381, 2.0789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 1, 4.169117647058823, 1.5441176470588234, 1.5833333333333333, 1.192982456140351]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.532846715328467, 1.3576642335766425, 2.5, 5.708333333333333]","[0, 0, 3.889352818371607, 1.315240083507307, 3.358974358974359, 6.1410256410256405]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.837837837837839, 1.581081081081081, 2.142857142857143, 0.7708333333333334]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.2366863905325447, 1.1538461538461537, 4.818181818181818, 1.005952380952381]","[0, 0, 5.1923076923076925, 1.5576923076923077, 1.6666666666666667, 0.8253968253968254]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9375000000000004, 1.3125, 2.5, 0.927536231884058]","[0, 1, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.359773371104816, 1.3597733711048159, 2.7567567567567566, 4.3580246913580245]","[0, 1, 0.0, 1.5, 0.6666666666666666, 1.0]"
135,2017-09-15,20170915HTLT0,"[0, 0, 6.75, 1.6538461538461537, 1.46875, 1.1818181818181819]","[0, 0, 4.980582524271845, 1.6893203883495145, 1.4545454545454546, 4.681818181818182]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.625, 1.6125, 1.9285714285714286, 2.051282051282051]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 0, 4.169117647058823, 1.5441176470588234, 1.5833333333333333, 1.192982456140351]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[1, 0, 4.529032258064516, 1.335483870967742, 3.25, 5.7407407407407405]","[0, 0, 3.889352818371607, 1.315240083507307, 3.358974358974359, 6.1410256410256405]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.837837837837839, 1.581081081081081, 2.142857142857143, 0.7708333333333334]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.2366863905325447, 1.1538461538461537, 4.818181818181818, 1.005952380952381]","[0, 1, 4.655172413793104, 1.5517241379310345, 1.6153846153846154, 0.8787878787878788]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9375000000000004, 1.3125, 2.5, 0.927536231884058]","[0, 0, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.359773371104816, 1.3597733711048159, 2.7567567567567566, 4.3580246913580245]","[0, 0, 0.0, 1.5, 0.6666666666666666, 1.0]"
136,2017-09-16,20170916SKLT0,"[0, 0, 6.75, 1.6538461538461537, 1.46875, 1.1818181818181819]","[0, 0, 4.980582524271845, 1.6893203883495145, 1.4545454545454546, 4.681818181818182]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.578512396694215, 1.6239669421487601, 1.8409090909090908, 2.0166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 0, 4.169117647058823, 1.5441176470588234, 1.5833333333333333, 1.192982456140351]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.529032258064516, 1.335483870967742, 3.25, 5.7407407407407405]","[0, 0, 3.889352818371607, 1.315240083507307, 3.358974358974359, 6.1410256410256405]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.837837837837839, 1.581081081081081, 2.142857142857143, 0.7708333333333334]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.2366863905325447, 1.1538461538461537, 4.818181818181818, 1.005952380952381]","[0, 1, 4.576271186440678, 1.5254237288135593, 1.6153846153846154, 0.855072463768116]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8769230769230765, 1.2923076923076924, 2.611111111111111, 0.9285714285714286]","[0, 0, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.4021739130434785, 1.3451086956521738, 2.6923076923076925, 4.380952380952381]","[0, 0, 0.0, 1.5, 0.6666666666666666, 1.0]"
137,2017-09-17,20170917SKLT0,"[0, 0, 6.75, 1.6538461538461537, 1.46875, 1.1818181818181819]","[0, 0, 4.980582524271845, 1.6893203883495145, 1.4545454545454546, 4.681818181818182]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.510204081632653, 1.6040816326530611, 1.8863636363636365, 1.991869918699187]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 0, 4.169117647058823, 1.5441176470588234, 1.5833333333333333, 1.192982456140351]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.529032258064516, 1.335483870967742, 3.25, 5.7407407407407405]","[1, 0, 3.7649402390438245, 1.2848605577689243, 3.5, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.837837837837839, 1.581081081081081, 2.142857142857143, 0.7708333333333334]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.184971098265896, 1.161849710982659, 5.0, 1.0116959064327484]","[0, 0, 4.576271186440678, 1.5254237288135593, 1.6153846153846154, 0.855072463768116]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8769230769230765, 1.2923076923076924, 2.611111111111111, 0.9285714285714286]","[0, 0, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4021739130434785, 1.3451086956521738, 2.6923076923076925, 4.380952380952381]","[0, 0, 0.0, 1.5, 0.6666666666666666, 1.0]"
138,2017-09-19,20170919OBLT0,"[0, 1, 6.7924528301886795, 1.679245283018868, 1.46875, 1.1777777777777778]","[1, 0, 5.556270096463022, 1.7363344051446945, 1.4464285714285714, 4.507246376811595]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.510204081632653, 1.6040816326530611, 1.8863636363636365, 1.991869918699187]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 1, 4.531468531468532, 1.6153846153846154, 1.64, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.529032258064516, 1.335483870967742, 3.25, 5.7407407407407405]","[0, 0, 3.7649402390438245, 1.2848605577689243, 3.5, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.6103896103896105, 1.5584415584415583, 2.142857142857143, 0.7777777777777778]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.184971098265896, 1.161849710982659, 5.0, 1.0116959064327484]","[0, 0, 4.576271186440678, 1.5254237288135593, 1.6153846153846154, 0.855072463768116]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9545454545454546, 1.303030303030303, 2.611111111111111, 0.9295774647887324]","[0, 0, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4021739130434785, 1.3451086956521738, 2.6923076923076925, 4.380952380952381]","[0, 1, 0.0, 1.25, 1.0, 1.3333333333333333]"
139,2017-09-22,20170922LTHH0,"[0, 0, 6.7924528301886795, 1.679245283018868, 1.46875, 1.1777777777777778]","[0, 0, 5.556270096463022, 1.7363344051446945, 1.4464285714285714, 4.507246376811595]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.510204081632653, 1.6040816326530611, 1.8863636363636365, 1.991869918699187]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 0, 4.531468531468532, 1.6153846153846154, 1.64, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[1, 0, 4.374301675977653, 1.2569832402234637, 3.875, 5.966666666666667]","[0, 0, 3.7649402390438245, 1.2848605577689243, 3.5, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.6103896103896105, 1.5584415584415583, 2.142857142857143, 0.7777777777777778]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.135593220338983, 1.1694915254237288, 5.181818181818182, 1.0172413793103448]","[0, 1, 4.354838709677419, 1.4516129032258063, 1.6923076923076923, 0.8611111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9545454545454546, 1.303030303030303, 2.611111111111111, 0.9295774647887324]","[0, 0, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4021739130434785, 1.3451086956521738, 2.6923076923076925, 4.380952380952381]","[0, 0, 0.0, 1.25, 1.0, 1.3333333333333333]"
140,2017-09-23,20170923WOLT0,"[0, 0, 6.7924528301886795, 1.679245283018868, 1.46875, 1.1777777777777778]","[0, 0, 5.556270096463022, 1.7363344051446945, 1.4464285714285714, 4.507246376811595]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.596, 1.8695652173913044, 1.984126984126984]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.2909836065573772, 2.1372549019607843, 6.256410256410256]","[0, 0, 4.531468531468532, 1.6153846153846154, 1.64, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.374301675977653, 1.2569832402234637, 3.875, 5.966666666666667]","[1, 0, 3.8942307692307687, 1.3096153846153846, 3.5238095238095237, 6.190476190476191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.6103896103896105, 1.5584415584415583, 2.142857142857143, 0.7777777777777778]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.135593220338983, 1.1694915254237288, 5.181818181818182, 1.0172413793103448]","[0, 0, 4.354838709677419, 1.4516129032258063, 1.6923076923076923, 0.8611111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9545454545454546, 1.303030303030303, 2.611111111111111, 0.9295774647887324]","[0, 0, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4021739130434785, 1.3451086956521738, 2.6923076923076925, 4.380952380952381]","[0, 0, 0.0, 1.25, 1.0, 1.3333333333333333]"
141,2017-09-26,20170926HHLT0,"[0, 0, 6.7924528301886795, 1.679245283018868, 1.46875, 1.1777777777777778]","[0, 0, 5.556270096463022, 1.7363344051446945, 1.4464285714285714, 4.507246376811595]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.294117647058823, 1.576470588235294, 1.934782608695652, 1.9767441860465116]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.4285714285714284, 1.2916666666666667, 2.169811320754717, 6.222222222222222]","[0, 0, 4.531468531468532, 1.6153846153846154, 1.64, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.374301675977653, 1.2569832402234637, 3.875, 5.966666666666667]","[0, 0, 3.8942307692307687, 1.3096153846153846, 3.5238095238095237, 6.190476190476191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.423728813559322, 1.6, 1.512820512820513]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.6103896103896105, 1.5584415584415583, 2.142857142857143, 0.7777777777777778]","[0, 0, 4.808219178082192, 1.5205479452054795, 1.125, 1.0579710144927537]","[0, 0, 5.353448275862069, 1.5, 2.625, 0.9914529914529914]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.1, 1.15, 5.2727272727272725, 1.0169491525423728]","[0, 1, 4.153846153846154, 1.3846153846153846, 1.8461538461538463, 0.8666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9545454545454546, 1.303030303030303, 2.611111111111111, 0.9295774647887324]","[0, 0, 5.023255813953488, 1.6046511627906976, 1.75, 0.9347826086956522]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.196891191709844, 1.3134715025906736, 2.8, 4.4367816091954015]","[0, 0, 0.0, 1.25, 1.0, 1.3333333333333333]"
