,date,game_key,장민익,임진우,이현호,안규영,니퍼트,강동연,김명성,윤명준,함덕주,박진우,홍영현,한주성,최병욱,전용훈,박성민,채지선,남경호,고봉재,보우덴,김성배,정재훈,장원준,이현승,이용찬,이원재,이용호,김강률,홍상삼,진야곱,성영훈,유희관,조승수,오현택,고원준,허준혁,오장훈
130,2016-09-14,20160914SKOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.573913043478261, 1.9565217391304346, 1.1, 2.948717948717949]","[0, 0, 3.033707865168539, 1.2202247191011235, 2.4615384615384617, 6.180555555555556]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0422535211267605, 1.1830985915492958, 2.2857142857142856, 1.0070921985815604]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.1176470588235294, 16.0, 0.85]","[1, 0, 4.0754716981132075, 1.2264150943396226, 2.74, 6.115384615384615]","[0, 1, 4.0754716981132075, 1.4150943396226414, 2.5, 0.9814814814814815]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.3, 1.4, 1.7391304347826086, 6.25]","[0, 0, 5.225806451612903, 1.4709677419354839, 2.25, 1.054421768707483]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 0, 2.25, 1.25, 3.0, 1.3333333333333333]","[0, 1, 5.464285714285714, 1.8035714285714286, 1.4473684210526316, 1.1428571428571428]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.220440881763527, 1.442885771543086, 1.6851851851851851, 6.397435897435898]","[0, 0, 18.0, 2.5, 0.0, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.289795918367346, 1.5673469387755101, 1.5151515151515151, 3.402777777777778]","[0, 0, 0, 0, 0, 0]"
131,2016-09-15,20160915OBNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.573913043478261, 1.9565217391304346, 1.1, 2.948717948717949]","[0, 0, 3.033707865168539, 1.2202247191011235, 2.4615384615384617, 6.180555555555556]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.979310344827586, 1.1586206896551723, 2.357142857142857, 1.0069444444444444]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.1176470588235294, 16.0, 0.85]","[0, 0, 4.0754716981132075, 1.2264150943396226, 2.74, 6.115384615384615]","[0, 0, 4.0754716981132075, 1.4150943396226414, 2.5, 0.9814814814814815]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[1, 0, 3.4258064516129036, 1.4129032258064516, 1.7222222222222223, 6.2]","[0, 1, 5.126582278481013, 1.4430379746835444, 2.25, 1.0533333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 1, 1.6875, 1.125, 4.5, 1.3333333333333333]","[0, 0, 5.464285714285714, 1.8035714285714286, 1.4473684210526316, 1.1428571428571428]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.220440881763527, 1.442885771543086, 1.6851851851851851, 6.397435897435898]","[0, 0, 18.0, 2.5, 0.0, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.289795918367346, 1.5673469387755101, 1.5151515151515151, 3.402777777777778]","[0, 0, 0, 0, 0, 0]"
132,2016-09-16,20160916OBNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.573913043478261, 1.9565217391304346, 1.1, 2.948717948717949]","[0, 0, 3.033707865168539, 1.2202247191011235, 2.4615384615384617, 6.180555555555556]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.9189189189189193, 1.1756756756756757, 2.125, 1.0068027210884354]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.294117647058823, 1.1176470588235294, 16.0, 0.85]","[0, 0, 4.0754716981132075, 1.2264150943396226, 2.74, 6.115384615384615]","[0, 1, 3.789473684210526, 1.4210526315789473, 2.5, 1.0]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.4258064516129036, 1.4129032258064516, 1.7222222222222223, 6.2]","[0, 0, 5.126582278481013, 1.4430379746835444, 2.25, 1.0533333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 1, 1.5, 1.1666666666666667, 3.3333333333333335, 1.2]","[0, 1, 5.4, 1.7823529411764707, 1.4473684210526316, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.412451361867705, 1.4474708171206225, 1.690909090909091, 6.34567901234568]","[0, 0, 18.0, 2.5, 0.0, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.289795918367346, 1.5673469387755101, 1.5151515151515151, 3.402777777777778]","[0, 0, 0, 0, 0, 0]"
133,2016-09-17,20160917OBKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[1, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[0, 0, 3.033707865168539, 1.2202247191011235, 2.4615384615384617, 6.180555555555556]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9189189189189193, 1.1756756756756757, 2.125, 1.0068027210884354]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.0, 1.2222222222222223, 16.0, 0.8571428571428571]","[0, 0, 4.0754716981132075, 1.2264150943396226, 2.74, 6.115384615384615]","[0, 1, 3.6610169491525424, 1.3728813559322033, 2.75, 0.9833333333333334]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.4258064516129036, 1.4129032258064516, 1.7222222222222223, 6.2]","[0, 0, 5.126582278481013, 1.4430379746835444, 2.25, 1.0533333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 0, 1.5, 1.1666666666666667, 3.3333333333333335, 1.2]","[0, 1, 5.368421052631579, 1.8070175438596492, 1.4102564102564104, 1.1176470588235294]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.412451361867705, 1.4474708171206225, 1.690909090909091, 6.34567901234568]","[0, 1, 14.4, 2.0, 0.5, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.289795918367346, 1.5673469387755101, 1.5151515151515151, 3.402777777777778]","[0, 0, 0, 0, 0, 0]"
134,2016-09-18,20160918OBKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[1, 0, 3.0128755364806867, 1.2360515021459226, 2.462962962962963, 6.213333333333334]","[0, 1, 9.45, 2.25, 0.8333333333333334, 0.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.8609271523178808, 1.1523178807947019, 2.1875, 1.0066666666666668]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.2222222222222223, 16.0, 0.8571428571428571]","[0, 0, 4.0754716981132075, 1.2264150943396226, 2.74, 6.115384615384615]","[0, 0, 3.6610169491525424, 1.3728813559322033, 2.75, 0.9833333333333334]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.4258064516129036, 1.4129032258064516, 1.7222222222222223, 6.2]","[0, 0, 5.126582278481013, 1.4430379746835444, 2.25, 1.0533333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 0, 1.5, 1.1666666666666667, 3.3333333333333335, 1.2]","[0, 0, 5.368421052631579, 1.8070175438596492, 1.4102564102564104, 1.1176470588235294]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.412451361867705, 1.4474708171206225, 1.690909090909091, 6.34567901234568]","[0, 0, 14.4, 2.0, 0.5, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 1, 5.334677419354838, 1.5846774193548385, 1.5151515151515151, 3.3066666666666666]","[0, 0, 0, 0, 0, 0]"
135,2016-09-20,20160920SSOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[0, 0, 3.0128755364806867, 1.2360515021459226, 2.462962962962963, 6.213333333333334]","[0, 0, 9.45, 2.25, 0.8333333333333334, 0.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8609271523178808, 1.1523178807947019, 2.1875, 1.0066666666666668]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.754098360655737, 1.3278688524590165, 16.0, 0.9242424242424242]","[1, 0, 3.903614457831325, 1.2108433734939759, 2.769230769230769, 6.148148148148148]","[0, 0, 3.6610169491525424, 1.3728813559322033, 2.75, 0.9833333333333334]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.4258064516129036, 1.4129032258064516, 1.7222222222222223, 6.2]","[0, 0, 5.126582278481013, 1.4430379746835444, 2.25, 1.0533333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 1, 1.2857142857142856, 1.1428571428571428, 3.6666666666666665, 1.1666666666666667]","[0, 1, 5.215909090909091, 1.7897727272727273, 1.375, 1.1282051282051282]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.412451361867705, 1.4474708171206225, 1.690909090909091, 6.34567901234568]","[0, 0, 14.4, 2.0, 0.5, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.334677419354838, 1.5846774193548385, 1.5151515151515151, 3.3066666666666666]","[0, 0, 0, 0, 0, 0]"
136,2016-09-22,20160922KTOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[0, 0, 3.0128755364806867, 1.2360515021459226, 2.462962962962963, 6.213333333333334]","[0, 0, 9.45, 2.25, 0.8333333333333334, 0.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.9805194805194803, 1.1493506493506493, 2.25, 1.0065359477124183]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 1.3278688524590165, 16.0, 0.9242424242424242]","[0, 0, 3.903614457831325, 1.2108433734939759, 2.769230769230769, 6.148148148148148]","[0, 0, 3.6610169491525424, 1.3728813559322033, 2.75, 0.9833333333333334]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[1, 0, 3.3888888888888893, 1.4074074074074074, 1.72, 6.230769230769231]","[0, 0, 5.126582278481013, 1.4430379746835444, 2.25, 1.0533333333333332]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 0, 1.2857142857142856, 1.1428571428571428, 3.6666666666666665, 1.1666666666666667]","[0, 0, 5.215909090909091, 1.7897727272727273, 1.375, 1.1282051282051282]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.412451361867705, 1.4474708171206225, 1.690909090909091, 6.34567901234568]","[0, 0, 14.4, 2.0, 0.5, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.334677419354838, 1.5846774193548385, 1.5151515151515151, 3.3066666666666666]","[0, 0, 0, 0, 0, 0]"
137,2016-09-23,20160923OBSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[0, 0, 3.0128755364806867, 1.2360515021459226, 2.462962962962963, 6.213333333333334]","[0, 0, 9.45, 2.25, 0.8333333333333334, 0.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9805194805194803, 1.1493506493506493, 2.25, 1.0065359477124183]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 1.3278688524590165, 16.0, 0.9242424242424242]","[0, 0, 3.903614457831325, 1.2108433734939759, 2.769230769230769, 6.148148148148148]","[0, 0, 3.6610169491525424, 1.3728813559322033, 2.75, 0.9833333333333334]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.3888888888888893, 1.4074074074074074, 1.72, 6.230769230769231]","[0, 1, 5.264150943396227, 1.471698113207547, 2.25, 1.0392156862745099]","[0, 1, 0.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 0, 1.2857142857142856, 1.1428571428571428, 3.6666666666666665, 1.1666666666666667]","[0, 0, 5.215909090909091, 1.7897727272727273, 1.375, 1.1282051282051282]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.415413533834586, 1.449248120300752, 1.75, 6.333333333333334]","[0, 0, 14.4, 2.0, 0.5, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.334677419354838, 1.5846774193548385, 1.5151515151515151, 3.3066666666666666]","[0, 0, 0, 0, 0, 0]"
138,2016-09-27,20160927OBHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[1, 0, 2.9189189189189193, 1.2411642411642412, 2.4909090909090907, 6.166666666666667]","[0, 0, 9.45, 2.25, 0.8333333333333334, 0.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.0375, 1.14375, 2.3125, 1.0256410256410258]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 1.3278688524590165, 16.0, 0.9242424242424242]","[0, 0, 3.903614457831325, 1.2108433734939759, 2.769230769230769, 6.148148148148148]","[0, 1, 3.983606557377049, 1.4754098360655739, 2.2, 0.9682539682539681]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.3888888888888893, 1.4074074074074074, 1.72, 6.230769230769231]","[0, 1, 5.166666666666666, 1.4814814814814814, 2.25, 1.0384615384615385]","[0, 1, 0.0, 0.5, 2, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 1, 3.375, 1.625, 2.6, 1.1428571428571428]","[0, 0, 5.215909090909091, 1.7897727272727273, 1.375, 1.1282051282051282]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.415413533834586, 1.449248120300752, 1.75, 6.333333333333334]","[0, 0, 14.4, 2.0, 0.5, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.334677419354838, 1.5846774193548385, 1.5151515151515151, 3.3066666666666666]","[0, 0, 0, 0, 0, 0]"
139,2016-09-28,20160928OBHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[0, 0, 2.9189189189189193, 1.2411642411642412, 2.4909090909090907, 6.166666666666667]","[0, 0, 9.45, 2.25, 0.8333333333333334, 0.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.128048780487805, 1.1341463414634148, 2.4375, 1.0314465408805031]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 1.3278688524590165, 16.0, 0.9242424242424242]","[1, 0, 3.872093023255814, 1.2093023255813953, 2.830188679245283, 6.142857142857143]","[0, 1, 3.983606557377049, 1.5245901639344264, 2.2, 0.9242424242424242]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.3888888888888893, 1.4074074074074074, 1.72, 6.230769230769231]","[0, 1, 5.103658536585366, 1.4634146341463414, 2.3125, 1.0314465408805031]","[0, 0, 0.0, 0.5, 2, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 0, 3.375, 1.625, 2.6, 1.1428571428571428]","[0, 1, 5.1, 1.75, 1.375, 1.1320754716981132]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.415413533834586, 1.449248120300752, 1.75, 6.333333333333334]","[0, 0, 14.4, 2.0, 0.5, 1.0]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.334677419354838, 1.5846774193548385, 1.5151515151515151, 3.3066666666666666]","[0, 0, 0, 0, 0, 0]"
140,2016-09-29,20160929WOOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.545454545454546, 1.6363636363636365, 1.8, 1.1282051282051282]","[0, 0, 6.377952755905512, 1.9606299212598424, 1.1428571428571428, 3.023809523809524]","[0, 0, 2.9189189189189193, 1.2411642411642412, 2.4909090909090907, 6.166666666666667]","[0, 0, 9.45, 2.25, 0.8333333333333334, 0.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.128048780487805, 1.1341463414634148, 2.4375, 1.0314465408805031]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.8, 1.7999999999999998, 2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.571428571428571, 1.3333333333333333, 16.0, 0.9130434782608695]","[0, 0, 3.872093023255814, 1.2093023255813953, 2.830188679245283, 6.142857142857143]","[0, 0, 3.983606557377049, 1.5245901639344264, 2.2, 0.9242424242424242]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.3888888888888893, 1.4074074074074074, 1.72, 6.230769230769231]","[0, 0, 5.103658536585366, 1.4634146341463414, 2.3125, 1.0314465408805031]","[0, 0, 0.0, 0.5, 2, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.65, 1.2352941176470589, 1.1111111111111112]","[0, 1, 7.875000000000001, 2.25, 1.4444444444444444, 1.0]","[0, 1, 5.0163934426229515, 1.7540983606557377, 1.4, 1.1296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.415413533834586, 1.449248120300752, 1.75, 6.333333333333334]","[0, 1, 11.368421052631579, 1.8947368421052633, 0.3333333333333333, 1.0555555555555556]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[1, 0, 5.208661417322834, 1.5590551181102361, 1.5454545454545454, 3.2564102564102564]","[0, 0, 0, 0, 0, 0]"
